source,estimated_usage_bins,city,zone,zone_demand_popularity,dayType,pickUpHourOfDay,sla,booking_type,DU_Bad_Count,DU_good_cnt,total_cnt
android,GT_8_HOURS,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,outstation,0,1,1
android,GT_8_HOURS,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_outstation,0,1,1
android,GT_8_HOURS,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_outstation,0,1,1
android,GT_8_HOURS,Mumbai,445,POPULARITY_INDEX_1,FRIDAY,EARLY,Scheduled,12hr,0,1,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Immediate,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,NORMAL_WEEKDAY,NIGHT,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,WEEKEND,EARLY,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,209,POPULARITY_INDEX_1,WEEKEND,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,FRIDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,FRIDAY,EVENING,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,FRIDAY,LATENIGHT,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,FRIDAY,VERYLATE,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Immediate,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Immediate,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,216,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,AFTERNOON,Immediate,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,EARLY,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,EVENING,Immediate,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,VERYLATE,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,NORMAL_WEEKDAY,LATENIGHT,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Immediate,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,WEEKEND,EVENING,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,WEEKEND,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,217,POPULARITY_INDEX_1,WEEKEND,VERYLATE,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,219,POPULARITY_INDEX_1,FRIDAY,EARLY,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,219,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,219,POPULARITY_INDEX_1,FRIDAY,NIGHT,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,219,POPULARITY_INDEX_1,FRIDAY,VERYLATE,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,219,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,219,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,219,POPULARITY_INDEX_1,WEEKEND,EARLY,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,219,POPULARITY_INDEX_1,WEEKEND,EARLY,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,219,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,219,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,248,POPULARITY_INDEX_1,FRIDAY,EVENING,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,248,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,248,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Bangalore,248,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Bangalore,248,POPULARITY_INDEX_1,WEEKEND,NIGHT,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,FRIDAY,EARLY,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,FRIDAY,NIGHT,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,FRIDAY,NIGHT,Immediate,round_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,FRIDAY,VERYLATE,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,LATENIGHT,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,WEEKEND,EVENING,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,WEEKEND,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,WEEKEND,NIGHT,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Hyderabad,141,POPULARITY_INDEX_1,WEEKEND,VERYLATE,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,289,POPULARITY_INDEX_1,FRIDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,289,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Mumbai,289,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,289,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,289,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,289,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,FRIDAY,EARLY,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,WEEKEND,EARLY,Scheduled,round_trip,0,1,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,443,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,445,POPULARITY_INDEX_1,FRIDAY,EVENING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,445,POPULARITY_INDEX_1,FRIDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Immediate,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,445,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,one_way_trip,0,1,1
android,LTE_1_HOUR,Mumbai,445,POPULARITY_INDEX_1,WEEKEND,EARLY,Immediate,one_way_trip,0,1,1
android,NOT_SPECIFIED,Bangalore,217,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,NOT_SPECIFIED,Hyderabad,141,POPULARITY_INDEX_1,FRIDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
android,NOT_SPECIFIED,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,WEEKEND,EARLY,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,209,POPULARITY_INDEX_1,WEEKEND,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,216,POPULARITY_INDEX_1,FRIDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,216,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,216,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,216,POPULARITY_INDEX_1,FRIDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Immediate,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,216,POPULARITY_INDEX_1,WEEKEND,VERYLATE,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,NIGHT,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,NORMAL_WEEKDAY,LATENIGHT,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,WEEKEND,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,217,POPULARITY_INDEX_1,WEEKEND,NIGHT,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,219,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,219,POPULARITY_INDEX_1,NORMAL_WEEKDAY,LATENIGHT,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,219,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,219,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,219,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,219,POPULARITY_INDEX_1,WEEKEND,EARLY,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,219,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,219,POPULARITY_INDEX_1,WEEKEND,MORNING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,219,POPULARITY_INDEX_1,WEEKEND,NIGHT,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,248,POPULARITY_INDEX_1,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,248,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,248,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,248,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Bangalore,248,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,LATENIGHT,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,LATENIGHT,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,NIGHT,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Hyderabad,141,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,289,POPULARITY_INDEX_1,FRIDAY,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,289,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,289,POPULARITY_INDEX_1,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,289,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,289,POPULARITY_INDEX_1,WEEKEND,EARLY,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,289,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,289,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,289,POPULARITY_INDEX_1,WEEKEND,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,443,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,443,POPULARITY_INDEX_1,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,443,POPULARITY_INDEX_1,FRIDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,443,POPULARITY_INDEX_1,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,443,POPULARITY_INDEX_1,WEEKEND,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,443,POPULARITY_INDEX_1,WEEKEND,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,445,POPULARITY_INDEX_1,FRIDAY,EVENING,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,445,POPULARITY_INDEX_1,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,LATENIGHT,Immediate,one_way_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,445,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,445,POPULARITY_INDEX_1,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Mumbai,445,POPULARITY_INDEX_1,WEEKEND,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,209,POPULARITY_INDEX_1,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,209,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,209,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,216,POPULARITY_INDEX_1,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,AFTERNOON,Immediate,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,MORNING,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,216,POPULARITY_INDEX_1,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,216,POPULARITY_INDEX_1,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,216,POPULARITY_INDEX_1,WEEKEND,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,216,POPULARITY_INDEX_1,WEEKEND,VERYLATE,Scheduled,round_trip,0,1,1
